event_id,session_id,user_id,event_time,event_name,page_name
EVT001098,SES00321,USER0084,2025-11-13 15:04:37,view_pricing,/demo
EVT001099,SES00322,USER0084,2025-11-22 20:23:39,page_view,/signup
EVT001100,SES00323,USER0085,2025-05-25 20:48:36,page_view,/pricing
EVT001101,SES00323,USER0085,2025-05-25 20:49:36,signup_started,/pricing
EVT001102,SES00323,USER0085,2025-05-25 20:56:36,signup_completed,/pricing
EVT001103,SES00323,USER0085,2025-05-25 20:54:36,activation_completed,/pricing
EVT001104,SES00323,USER0085,2025-05-25 21:04:36,purchase_completed,/pricing
EVT001105,SES00324,USER0085,2025-05-20 18:44:41,page_view,/pricing
EVT001106,SES00324,USER0085,2025-05-20 18:49:41,signup_started,/pricing
EVT001107,SES00324,USER0085,2025-05-20 18:52:41,signup_completed,/pricing
EVT001108,SES00324,USER0085,2025-05-20 18:56:41,purchase_completed,/pricing
EVT001109,SES00325,USER0085,2025-06-05 10:05:48,page_view,/features
EVT001110,SES00325,USER0085,2025-06-05 10:09:48,view_pricing,/features
EVT001111,SES00325,USER0085,2025-06-05 10:09:48,activation_completed,/features
EVT001112,SES00325,USER0085,2025-06-05 10:08:48,purchase_completed,/features
EVT001113,SES00326,USER0085,2025-05-23 15:52:36,page_view,/home
EVT001114,SES00326,USER0085,2025-05-23 15:53:36,signup_started,/home
EVT001115,SES00326,USER0085,2025-05-23 16:00:36,signup_completed,/home
EVT001116,SES00326,USER0085,2025-05-23 16:04:36,activation_completed,/home
EVT001117,SES00326,USER0085,2025-05-23 15:56:36,purchase_completed,/home
EVT001118,SES00327,USER0085,2025-05-26 16:01:52,page_view,/demo
EVT001119,SES00327,USER0085,2025-05-26 16:04:52,signup_started,/demo
EVT001120,SES00327,USER0085,2025-05-26 16:07:52,signup_completed,/demo
EVT001121,SES00327,USER0085,2025-05-26 16:04:52,purchase_completed,/demo
EVT001122,SES00328,USER0085,2025-06-04 11:55:29,page_view,/demo
EVT001123,SES00328,USER0085,2025-06-04 11:56:29,signup_started,/demo
EVT001124,SES00328,USER0085,2025-06-04 11:57:29,signup_completed,/demo
EVT001125,SES00328,USER0085,2025-06-04 12:01:29,activation_completed,/demo
EVT001126,SES00328,USER0085,2025-06-04 11:59:29,purchase_completed,/demo
EVT001127,SES00329,USER0086,2024-11-07 09:17:39,page_view,/pricing
EVT001128,SES00329,USER0086,2024-11-07 09:20:39,view_pricing,/pricing
EVT001129,SES00329,USER0086,2024-11-07 09:19:39,activation_completed,/pricing
EVT001130,SES00330,USER0086,2024-11-18 14:03:59,page_view,/home
EVT001131,SES00330,USER0086,2024-11-18 14:05:59,signup_started,/home
EVT001132,SES00330,USER0086,2024-11-18 14:11:59,signup_completed,/home
EVT001133,SES00330,USER0086,2024-11-18 14:06:59,activation_completed,/home
EVT001134,SES00331,USER0086,2024-11-10 19:04:35,page_view,/demo
EVT001135,SES00331,USER0086,2024-11-10 19:09:35,view_pricing,/demo
EVT001136,SES00331,USER0086,2024-11-10 19:08:35,signup_started,/demo
EVT001137,SES00331,USER0086,2024-11-10 19:10:35,signup_completed,/demo
EVT001138,SES00332,USER0086,2024-10-28 14:43:38,page_view,/features
EVT001139,SES00332,USER0086,2024-10-28 14:46:38,view_pricing,/features
EVT001140,SES00332,USER0086,2024-10-28 14:51:38,signup_started,/features
EVT001141,SES00332,USER0086,2024-10-28 14:52:38,signup_completed,/features
EVT001142,SES00333,USER0086,2024-11-03 15:52:08,page_view,/blog
EVT001143,SES00333,USER0086,2024-11-03 15:55:08,view_pricing,/blog
EVT001144,SES00333,USER0086,2024-11-03 16:02:08,activation_completed,/blog
EVT001145,SES00334,USER0086,2024-11-14 11:13:13,page_view,/signup
EVT001146,SES00334,USER0086,2024-11-14 11:18:13,view_pricing,/signup
EVT001147,SES00334,USER0086,2024-11-14 11:23:13,signup_started,/signup
EVT001148,SES00334,USER0086,2024-11-14 11:22:13,signup_completed,/signup
EVT001149,SES00335,USER0087,2024-05-07 22:55:27,page_view,/demo
EVT001150,SES00335,USER0087,2024-05-07 22:57:27,view_pricing,/demo
EVT001151,SES00335,USER0087,2024-05-07 23:01:27,signup_started,/demo
EVT001152,SES00335,USER0087,2024-05-07 23:01:27,signup_completed,/demo
EVT001153,SES00335,USER0087,2024-05-07 23:07:27,activation_completed,/demo
EVT001154,SES00336,USER0087,2024-05-19 12:10:53,page_view,/signup
EVT001155,SES00336,USER0087,2024-05-19 12:14:53,signup_started,/signup
EVT001156,SES00336,USER0087,2024-05-19 12:12:53,signup_completed,/signup
EVT001157,SES00336,USER0087,2024-05-19 12:25:53,activation_completed,/signup
EVT001158,SES00337,USER0087,2024-05-25 18:48:35,page_view,/signup
EVT001159,SES00337,USER0087,2024-05-25 18:49:35,view_pricing,/signup
EVT001160,SES00337,USER0087,2024-05-25 18:56:35,signup_started,/signup
EVT001161,SES00337,USER0087,2024-05-25 19:00:35,signup_completed,/signup
EVT001162,SES00337,USER0087,2024-05-25 19:04:35,activation_completed,/signup
EVT001163,SES00338,USER0087,2024-05-28 20:44:20,page_view,/home
EVT001164,SES00338,USER0087,2024-05-28 20:46:20,view_pricing,/home
EVT001165,SES00338,USER0087,2024-05-28 20:50:20,signup_started,/home
EVT001166,SES00338,USER0087,2024-05-28 20:59:20,signup_completed,/home
EVT001167,SES00338,USER0087,2024-05-28 21:04:20,activation_completed,/home
EVT001168,SES00339,USER0087,2024-05-21 17:13:49,page_view,/features
EVT001169,SES00339,USER0087,2024-05-21 17:18:49,view_pricing,/features
EVT001170,SES00339,USER0087,2024-05-21 17:15:49,activation_completed,/features
EVT001171,SES00340,USER0088,2024-02-21 15:46:59,page_view,/home
EVT001172,SES00340,USER0088,2024-02-21 15:51:59,view_pricing,/home
EVT001173,SES00340,USER0088,2024-02-21 15:52:59,signup_started,/home
EVT001174,SES00340,USER0088,2024-02-21 15:58:59,signup_completed,/home
EVT001175,SES00341,USER0089,2025-08-03 16:26:05,page_view,/pricing
EVT001176,SES00341,USER0089,2025-08-03 16:28:05,signup_started,/pricing
EVT001177,SES00341,USER0089,2025-08-03 16:36:05,signup_completed,/pricing
EVT001178,SES00341,USER0089,2025-08-03 16:41:05,activation_completed,/pricing
EVT001179,SES00342,USER0089,2025-08-01 16:53:48,page_view,/home
EVT001180,SES00342,USER0089,2025-08-01 16:58:48,view_pricing,/home
EVT001181,SES00342,USER0089,2025-08-01 16:57:48,signup_started,/home
EVT001182,SES00342,USER0089,2025-08-01 16:56:48,signup_completed,/home
EVT001183,SES00343,USER0089,2025-08-07 22:21:24,page_view,/blog
EVT001184,SES00343,USER0089,2025-08-07 22:24:24,view_pricing,/blog
EVT001185,SES00343,USER0089,2025-08-07 22:31:24,signup_started,/blog
EVT001186,SES00343,USER0089,2025-08-07 22:36:24,signup_completed,/blog
EVT001187,SES00343,USER0089,2025-08-07 22:37:24,activation_completed,/blog
EVT001188,SES00344,USER0089,2025-08-01 08:19:57,page_view,/features
EVT001189,SES00344,USER0089,2025-08-01 08:24:57,view_pricing,/features
EVT001190,SES00344,USER0089,2025-08-01 08:21:57,activation_completed,/features
EVT001191,SES00345,USER0090,2024-04-01 14:42:52,page_view,/signup
EVT001192,SES00345,USER0090,2024-04-01 14:43:52,view_pricing,/signup
EVT001193,SES00345,USER0090,2024-04-01 14:44:52,signup_started,/signup
EVT001194,SES00345,USER0090,2024-04-01 14:45:52,signup_completed,/signup
EVT001195,SES00345,USER0090,2024-04-01 14:50:52,activation_completed,/signup
EVT001196,SES00346,USER0090,2024-04-02 12:36:04,page_view,/pricing
EVT001197,SES00346,USER0090,2024-04-02 12:40:04,signup_started,/pricing
EVT001198,SES00346,USER0090,2024-04-02 12:42:04,signup_completed,/pricing
EVT001199,SES00346,USER0090,2024-04-02 12:39:04,activation_completed,/pricing
EVT001200,SES00347,USER0090,2024-03-20 18:08:34,page_view,/signup
EVT001201,SES00347,USER0090,2024-03-20 18:09:34,view_pricing,/signup
EVT001202,SES00347,USER0090,2024-03-20 18:14:34,signup_started,/signup
EVT001203,SES00347,USER0090,2024-03-20 18:23:34,signup_completed,/signup
EVT001204,SES00347,USER0090,2024-03-20 18:12:34,activation_completed,/signup
EVT001205,SES00348,USER0090,2024-03-17 20:44:19,page_view,/home
EVT001206,SES00348,USER0090,2024-03-17 20:48:19,view_pricing,/home
EVT001207,SES00348,USER0090,2024-03-17 20:48:19,activation_completed,/home
EVT001208,SES00349,USER0090,2024-03-25 11:09:47,page_view,/demo
EVT001209,SES00349,USER0090,2024-03-25 11:10:47,view_pricing,/demo
EVT001210,SES00349,USER0090,2024-03-25 11:19:47,signup_started,/demo
EVT001211,SES00349,USER0090,2024-03-25 11:24:47,signup_completed,/demo
EVT001212,SES00349,USER0090,2024-03-25 11:17:47,activation_completed,/demo
EVT001213,SES00350,USER0090,2024-03-11 08:01:36,page_view,/blog
EVT001214,SES00350,USER0090,2024-03-11 08:03:36,view_pricing,/blog
EVT001215,SES00350,USER0090,2024-03-11 08:09:36,activation_completed,/blog
EVT001216,SES00351,USER0091,2025-07-05 08:55:48,page_view,/blog
EVT001217,SES00351,USER0091,2025-07-05 08:56:48,view_pricing,/blog
EVT001218,SES00351,USER0091,2025-07-05 08:59:48,signup_started,/blog
EVT001219,SES00351,USER0091,2025-07-05 09:10:48,signup_completed,/blog
EVT001220,SES00351,USER0091,2025-07-05 09:11:48,activation_completed,/blog
EVT001221,SES00352,USER0091,2025-07-08 13:23:08,page_view,/home
EVT001222,SES00352,USER0091,2025-07-08 13:27:08,view_pricing,/home
EVT001223,SES00352,USER0091,2025-07-08 13:29:08,signup_started,/home
EVT001224,SES00352,USER0091,2025-07-08 13:38:08,signup_completed,/home
EVT001225,SES00352,USER0091,2025-07-08 13:35:08,activation_completed,/home
EVT001226,SES00353,USER0091,2025-06-30 17:10:36,page_view,/features
EVT001227,SES00353,USER0091,2025-06-30 17:12:36,activation_completed,/features
EVT001228,SES00354,USER0091,2025-07-03 11:46:47,page_view,/features
EVT001229,SES00354,USER0091,2025-07-03 11:50:47,signup_started,/features
EVT001230,SES00354,USER0091,2025-07-03 11:54:47,signup_completed,/features
EVT001231,SES00354,USER0091,2025-07-03 11:55:47,activation_completed,/features
EVT001232,SES00355,USER0091,2025-07-02 12:32:35,page_view,/pricing
EVT001233,SES00355,USER0091,2025-07-02 12:37:35,view_pricing,/pricing
EVT001234,SES00355,USER0091,2025-07-02 12:36:35,signup_started,/pricing
EVT001235,SES00355,USER0091,2025-07-02 12:41:35,signup_completed,/pricing
EVT001236,SES00355,USER0091,2025-07-02 12:36:35,activation_completed,/pricing
EVT001237,SES00356,USER0092,2024-04-04 12:35:57,page_view,/blog
EVT001238,SES00356,USER0092,2024-04-04 12:38:57,view_pricing,/blog
EVT001239,SES00356,USER0092,2024-04-04 12:39:57,signup_started,/blog
EVT001240,SES00356,USER0092,2024-04-04 12:47:57,signup_completed,/blog
EVT001241,SES00356,USER0092,2024-04-04 12:55:57,activation_completed,/blog
EVT001242,SES00357,USER0093,2024-04-07 10:37:36,page_view,/signup
EVT001243,SES00357,USER0093,2024-04-07 10:39:36,view_pricing,/signup
EVT001244,SES00357,USER0093,2024-04-07 10:39:36,activation_completed,/signup
EVT001245,SES00358,USER0093,2024-04-10 13:15:02,page_view,/demo
EVT001246,SES00358,USER0093,2024-04-10 13:16:02,signup_started,/demo
EVT001247,SES00358,USER0093,2024-04-10 13:17:02,signup_completed,/demo
EVT001248,SES00358,USER0093,2024-04-10 13:24:02,activation_completed,/demo
EVT001249,SES00359,USER0093,2024-04-05 19:34:40,page_view,/signup
EVT001250,SES00359,USER0093,2024-04-05 19:37:40,view_pricing,/signup
EVT001251,SES00359,USER0093,2024-04-05 19:44:40,signup_started,/signup
EVT001252,SES00359,USER0093,2024-04-05 19:37:40,signup_completed,/signup
EVT001253,SES00359,USER0093,2024-04-05 19:54:40,activation_completed,/signup
EVT001254,SES00360,USER0093,2024-04-10 14:59:14,page_view,/blog
EVT001255,SES00360,USER0093,2024-04-10 15:04:14,view_pricing,/blog
EVT001256,SES00360,USER0093,2024-04-10 15:01:14,activation_completed,/blog
EVT001257,SES00361,USER0094,2024-06-13 21:08:42,page_view,/blog
EVT001258,SES00361,USER0094,2024-06-13 21:13:42,signup_started,/blog
EVT001259,SES00361,USER0094,2024-06-13 21:12:42,signup_completed,/blog
EVT001260,SES00361,USER0094,2024-06-13 21:20:42,activation_completed,/blog
EVT001261,SES00361,USER0094,2024-06-13 21:12:42,purchase_completed,/blog
EVT001262,SES00362,USER0094,2024-05-29 08:09:36,page_view,/pricing
EVT001263,SES00362,USER0094,2024-05-29 08:12:36,view_pricing,/pricing
EVT001264,SES00362,USER0094,2024-05-29 08:13:36,signup_started,/pricing
EVT001265,SES00362,USER0094,2024-05-29 08:24:36,signup_completed,/pricing
EVT001266,SES00362,USER0094,2024-05-29 08:25:36,purchase_completed,/pricing
EVT001267,SES00363,USER0094,2024-06-10 17:41:01,page_view,/home
EVT001268,SES00363,USER0094,2024-06-10 17:45:01,view_pricing,/home
EVT001269,SES00363,USER0094,2024-06-10 17:51:01,signup_started,/home
EVT001270,SES00363,USER0094,2024-06-10 17:47:01,signup_completed,/home
EVT001271,SES00363,USER0094,2024-06-10 18:01:01,activation_completed,/home
EVT001272,SES00363,USER0094,2024-06-10 17:51:01,purchase_completed,/home
EVT001273,SES00364,USER0094,2024-06-10 18:33:16,page_view,/signup
EVT001274,SES00364,USER0094,2024-06-10 18:37:16,view_pricing,/signup
EVT001275,SES00364,USER0094,2024-06-10 18:37:16,activation_completed,/signup
EVT001276,SES00364,USER0094,2024-06-10 18:36:16,purchase_completed,/signup
EVT001277,SES00365,USER0094,2024-05-22 11:34:55,page_view,/signup
EVT001278,SES00365,USER0094,2024-05-22 11:39:55,view_pricing,/signup
EVT001279,SES00365,USER0094,2024-05-22 11:36:55,signup_started,/signup
EVT001280,SES00365,USER0094,2024-05-22 11:49:55,signup_completed,/signup
EVT001281,SES00365,USER0094,2024-05-22 11:54:55,activation_completed,/signup
EVT001282,SES00365,USER0094,2024-05-22 11:39:55,purchase_completed,/signup
EVT001283,SES00366,USER0095,2025-09-22 11:52:30,page_view,/features
EVT001284,SES00366,USER0095,2025-09-22 11:56:30,view_pricing,/features
EVT001285,SES00366,USER0095,2025-09-22 11:56:30,signup_started,/features
EVT001286,SES00366,USER0095,2025-09-22 12:01:30,signup_completed,/features
EVT001287,SES00366,USER0095,2025-09-22 12:08:30,activation_completed,/features
EVT001288,SES00366,USER0095,2025-09-22 12:02:30,purchase_completed,/features
EVT001289,SES00367,USER0095,2025-10-08 21:06:18,page_view,/demo
EVT001290,SES00367,USER0095,2025-10-08 21:11:18,view_pricing,/demo
EVT001291,SES00367,USER0095,2025-10-08 21:08:18,signup_started,/demo
EVT001292,SES00367,USER0095,2025-10-08 21:21:18,signup_completed,/demo
EVT001293,SES00367,USER0095,2025-10-08 21:10:18,activation_completed,/demo
EVT001294,SES00368,USER0095,2025-09-21 18:14:44,page_view,/blog
EVT001295,SES00368,USER0095,2025-09-21 18:18:44,view_pricing,/blog
EVT001296,SES00368,USER0095,2025-09-21 18:24:44,signup_started,/blog
EVT001297,SES00368,USER0095,2025-09-21 18:23:44,signup_completed,/blog
EVT001298,SES00368,USER0095,2025-09-21 18:34:44,activation_completed,/blog
EVT001299,SES00368,USER0095,2025-09-21 18:29:44,purchase_completed,/blog
EVT001300,SES00369,USER0095,2025-09-30 14:49:13,page_view,/demo
EVT001301,SES00369,USER0095,2025-09-30 14:52:13,signup_started,/demo
EVT001302,SES00369,USER0095,2025-09-30 14:59:13,signup_completed,/demo
EVT001303,SES00369,USER0095,2025-09-30 14:58:13,activation_completed,/demo
EVT001304,SES00369,USER0095,2025-09-30 15:05:13,purchase_completed,/demo
EVT001305,SES00370,USER0095,2025-10-02 10:55:55,page_view,/signup
EVT001306,SES00370,USER0095,2025-10-02 10:59:55,view_pricing,/signup
EVT001307,SES00370,USER0095,2025-10-02 11:01:55,signup_started,/signup
EVT001308,SES00370,USER0095,2025-10-02 11:10:55,signup_completed,/signup
EVT001309,SES00370,USER0095,2025-10-02 11:15:55,purchase_completed,/signup
EVT001310,SES00371,USER0096,2024-07-12 17:28:05,page_view,/features
EVT001311,SES00371,USER0096,2024-07-12 17:33:05,view_pricing,/features
EVT001312,SES00372,USER0096,2024-06-14 19:25:59,page_view,/demo
EVT001313,SES00372,USER0096,2024-06-14 19:30:59,view_pricing,/demo
EVT001314,SES00373,USER0096,2024-06-14 20:53:11,page_view,/blog
EVT001315,SES00373,USER0096,2024-06-14 20:56:11,view_pricing,/blog
EVT001316,SES00374,USER0096,2024-06-19 08:51:38,page_view,/demo
EVT001317,SES00374,USER0096,2024-06-19 08:53:38,view_pricing,/demo
EVT001318,SES00375,USER0097,2025-12-12 14:26:37,page_view,/demo
EVT001319,SES00375,USER0097,2025-12-12 14:29:37,view_pricing,/demo
EVT001320,SES00375,USER0097,2025-12-12 14:36:37,signup_started,/demo
EVT001321,SES00375,USER0097,2025-12-12 14:41:37,signup_completed,/demo
EVT001322,SES00376,USER0097,2025-12-02 13:53:17,page_view,/demo
EVT001323,SES00376,USER0097,2025-12-02 13:56:17,signup_started,/demo
EVT001324,SES00376,USER0097,2025-12-02 13:57:17,signup_completed,/demo
EVT001325,SES00376,USER0097,2025-12-02 14:05:17,activation_completed,/demo
EVT001326,SES00377,USER0097,2025-12-07 09:36:04,page_view,/features
EVT001327,SES00377,USER0097,2025-12-07 09:41:04,view_pricing,/features
EVT001328,SES00377,USER0097,2025-12-07 09:46:04,signup_started,/features
EVT001329,SES00377,USER0097,2025-12-07 09:45:04,signup_completed,/features
EVT001330,SES00377,USER0097,2025-12-07 09:52:04,activation_completed,/features
EVT001331,SES00378,USER0098,2025-08-20 15:58:37,page_view,/blog
EVT001332,SES00378,USER0098,2025-08-20 16:02:37,view_pricing,/blog
EVT001333,SES00379,USER0098,2025-08-19 20:15:43,page_view,/features
EVT001334,SES00379,USER0098,2025-08-19 20:20:43,view_pricing,/features
EVT001335,SES00380,USER0098,2025-08-16 08:45:53,page_view,/pricing
EVT001336,SES00380,USER0098,2025-08-16 08:48:53,view_pricing,/pricing
EVT001337,SES00381,USER0098,2025-08-01 17:00:11,page_view,/features
EVT001338,SES00381,USER0098,2025-08-01 17:03:11,view_pricing,/features
EVT001339,SES00382,USER0099,2024-07-29 11:56:16,page_view,/pricing
EVT001340,SES00382,USER0099,2024-07-29 12:01:16,view_pricing,/pricing
EVT001341,SES00383,USER0099,2024-07-17 10:50:06,page_view,/home
EVT001342,SES00383,USER0099,2024-07-17 10:55:06,view_pricing,/home
EVT001343,SES00384,USER0100,2024-01-26 13:32:57,page_view,/features
EVT001344,SES00384,USER0100,2024-01-26 13:35:57,view_pricing,/features
EVT001345,SES00385,USER0100,2024-01-19 11:49:36,page_view,/home
EVT001346,SES00385,USER0100,2024-01-19 11:53:36,view_pricing,/home
EVT001347,SES00386,USER0100,2024-02-06 16:03:32,page_view,/blog
EVT001348,SES00387,USER0101,2025-04-23 13:40:55,page_view,/pricing
EVT001349,SES00387,USER0101,2025-04-23 13:42:55,view_pricing,/pricing
EVT001350,SES00387,USER0101,2025-04-23 13:48:55,signup_started,/pricing
EVT001351,SES00387,USER0101,2025-04-23 13:52:55,signup_completed,/pricing
EVT001352,SES00387,USER0101,2025-04-23 13:48:55,activation_completed,/pricing
EVT001353,SES00387,USER0101,2025-04-23 14:00:55,purchase_completed,/pricing
EVT001354,SES00388,USER0102,2025-03-11 11:36:27,page_view,/pricing
EVT001355,SES00388,USER0102,2025-03-11 11:40:27,view_pricing,/pricing
EVT001356,SES00388,USER0102,2025-03-11 11:44:27,activation_completed,/pricing
EVT001357,SES00389,USER0102,2025-02-18 22:55:40,page_view,/demo
EVT001358,SES00389,USER0102,2025-02-18 22:56:40,view_pricing,/demo
EVT001359,SES00389,USER0102,2025-02-18 23:03:40,signup_started,/demo
EVT001360,SES00389,USER0102,2025-02-18 22:58:40,signup_completed,/demo
EVT001361,SES00389,USER0102,2025-02-18 23:03:40,activation_completed,/demo
EVT001362,SES00389,USER0102,2025-02-18 23:00:40,purchase_completed,/demo
EVT001363,SES00390,USER0102,2025-02-20 21:17:30,page_view,/blog
EVT001364,SES00390,USER0102,2025-02-20 21:20:30,view_pricing,/blog
EVT001365,SES00390,USER0102,2025-02-20 21:19:30,signup_started,/blog
EVT001366,SES00390,USER0102,2025-02-20 21:29:30,signup_completed,/blog
EVT001367,SES00390,USER0102,2025-02-20 21:21:30,activation_completed,/blog
EVT001368,SES00390,USER0102,2025-02-20 21:32:30,purchase_completed,/blog
EVT001369,SES00391,USER0103,2025-08-23 13:44:32,page_view,/signup
EVT001370,SES00391,USER0103,2025-08-23 13:48:32,view_pricing,/signup
EVT001371,SES00392,USER0103,2025-08-31 12:30:40,page_view,/pricing
EVT001372,SES00392,USER0103,2025-08-31 12:34:40,view_pricing,/pricing
EVT001373,SES00393,USER0103,2025-09-01 17:37:25,page_view,/home
EVT001374,SES00393,USER0103,2025-09-01 17:40:25,view_pricing,/home
EVT001375,SES00394,USER0104,2024-12-13 17:34:28,page_view,/pricing
EVT001376,SES00394,USER0104,2024-12-13 17:37:28,view_pricing,/pricing
EVT001377,SES00394,USER0104,2024-12-13 17:36:28,signup_started,/pricing
EVT001378,SES00394,USER0104,2024-12-13 17:40:28,signup_completed,/pricing
EVT001379,SES00395,USER0104,2024-11-25 14:07:06,page_view,/blog
EVT001380,SES00395,USER0104,2024-11-25 14:12:06,view_pricing,/blog
EVT001381,SES00395,USER0104,2024-11-25 14:09:06,signup_started,/blog
EVT001382,SES00395,USER0104,2024-11-25 14:10:06,signup_completed,/blog
EVT001383,SES00396,USER0104,2024-11-28 17:10:05,page_view,/features
EVT001384,SES00396,USER0104,2024-11-28 17:12:05,view_pricing,/features
EVT001385,SES00396,USER0104,2024-11-28 17:14:05,signup_started,/features
EVT001386,SES00396,USER0104,2024-11-28 17:25:05,signup_completed,/features
EVT001387,SES00397,USER0105,2024-02-26 17:00:17,page_view,/blog
EVT001388,SES00397,USER0105,2024-02-26 17:02:17,view_pricing,/blog
EVT001389,SES00398,USER0105,2024-02-17 17:30:40,page_view,/blog
EVT001390,SES00398,USER0105,2024-02-17 17:33:40,view_pricing,/blog
EVT001391,SES00399,USER0105,2024-02-28 13:31:34,page_view,/home
EVT001392,SES00399,USER0105,2024-02-28 13:35:34,view_pricing,/home
EVT001393,SES00400,USER0105,2024-02-07 10:20:00,page_view,/demo
EVT001394,SES00401,USER0106,2024-12-27 08:50:27,page_view,/demo
EVT001395,SES00401,USER0106,2024-12-27 08:52:27,view_pricing,/demo
EVT001396,SES00401,USER0106,2024-12-27 08:58:27,signup_started,/demo
EVT001397,SES00401,USER0106,2024-12-27 09:05:27,signup_completed,/demo
EVT001398,SES00402,USER0106,2024-12-31 14:16:10,page_view,/blog
EVT001399,SES00402,USER0106,2024-12-31 14:21:10,view_pricing,/blog
EVT001400,SES00402,USER0106,2024-12-31 14:26:10,signup_started,/blog
EVT001401,SES00402,USER0106,2024-12-31 14:25:10,signup_completed,/blog
EVT001402,SES00403,USER0106,2024-12-27 18:48:34,page_view,/blog
EVT001403,SES00403,USER0106,2024-12-27 18:51:34,view_pricing,/blog
EVT001404,SES00403,USER0106,2024-12-27 18:50:34,signup_started,/blog
EVT001405,SES00403,USER0106,2024-12-27 19:00:34,signup_completed,/blog
EVT001406,SES00404,USER0106,2025-01-06 15:18:44,page_view,/pricing
EVT001407,SES00404,USER0106,2025-01-06 15:19:44,view_pricing,/pricing
EVT001408,SES00404,USER0106,2025-01-06 15:22:44,signup_started,/pricing
EVT001409,SES00404,USER0106,2025-01-06 15:21:44,signup_completed,/pricing
EVT001410,SES00405,USER0107,2024-10-11 20:52:31,page_view,/blog
EVT001411,SES00405,USER0107,2024-10-11 20:53:31,view_pricing,/blog
EVT001412,SES00405,USER0107,2024-10-11 20:58:31,signup_started,/blog
EVT001413,SES00405,USER0107,2024-10-11 21:04:31,signup_completed,/blog
EVT001414,SES00405,USER0107,2024-10-11 20:56:31,activation_completed,/blog
EVT001415,SES00406,USER0107,2024-10-19 15:12:12,page_view,/blog
EVT001416,SES00406,USER0107,2024-10-19 15:14:12,signup_started,/blog
EVT001417,SES00406,USER0107,2024-10-19 15:14:12,signup_completed,/blog
EVT001418,SES00406,USER0107,2024-10-19 15:18:12,activation_completed,/blog
EVT001419,SES00406,USER0107,2024-10-19 15:28:12,purchase_completed,/blog
EVT001420,SES00407,USER0107,2024-10-25 20:07:33,page_view,/blog
EVT001421,SES00407,USER0107,2024-10-25 20:12:33,view_pricing,/blog
EVT001422,SES00407,USER0107,2024-10-25 20:17:33,purchase_completed,/blog
EVT001423,SES00408,USER0107,2024-10-05 12:31:40,page_view,/pricing
EVT001424,SES00408,USER0107,2024-10-05 12:35:40,view_pricing,/pricing
EVT001425,SES00408,USER0107,2024-10-05 12:37:40,signup_started,/pricing
EVT001426,SES00408,USER0107,2024-10-05 12:34:40,signup_completed,/pricing
EVT001427,SES00408,USER0107,2024-10-05 12:39:40,activation_completed,/pricing
EVT001428,SES00409,USER0108,2024-09-27 17:10:23,page_view,/pricing
EVT001429,SES00409,USER0108,2024-09-27 17:15:23,view_pricing,/pricing
EVT001430,SES00410,USER0108,2024-09-15 22:49:40,page_view,/home
EVT001431,SES00410,USER0108,2024-09-15 22:54:40,view_pricing,/home
EVT001432,SES00411,USER0108,2024-09-30 09:09:31,page_view,/features
EVT001433,SES00412,USER0108,2024-09-30 22:29:46,page_view,/home
EVT001434,SES00412,USER0108,2024-09-30 22:31:46,view_pricing,/home
EVT001435,SES00413,USER0109,2024-09-30 13:21:46,page_view,/features
EVT001436,SES00413,USER0109,2024-09-30 13:23:46,signup_started,/features
EVT001437,SES00413,USER0109,2024-09-30 13:29:46,signup_completed,/features
EVT001438,SES00413,USER0109,2024-09-30 13:30:46,purchase_completed,/features
EVT001439,SES00414,USER0109,2024-10-09 12:35:23,page_view,/home
EVT001440,SES00414,USER0109,2024-10-09 12:38:23,signup_started,/home
EVT001441,SES00414,USER0109,2024-10-09 12:45:23,signup_completed,/home
EVT001442,SES00414,USER0109,2024-10-09 12:41:23,activation_completed,/home
EVT001443,SES00415,USER0110,2025-07-15 09:07:33,page_view,/home
EVT001444,SES00415,USER0110,2025-07-15 09:09:33,signup_started,/home
EVT001445,SES00415,USER0110,2025-07-15 09:09:33,signup_completed,/home
EVT001446,SES00415,USER0110,2025-07-15 09:10:33,purchase_completed,/home
EVT001447,SES00416,USER0110,2025-07-23 18:54:24,page_view,/demo
EVT001448,SES00416,USER0110,2025-07-23 18:55:24,view_pricing,/demo
EVT001449,SES00416,USER0110,2025-07-23 18:58:24,signup_started,/demo
EVT001450,SES00416,USER0110,2025-07-23 19:06:24,signup_completed,/demo
EVT001451,SES00416,USER0110,2025-07-23 18:58:24,activation_completed,/demo
EVT001452,SES00416,USER0110,2025-07-23 19:14:24,purchase_completed,/demo
EVT001453,SES00417,USER0110,2025-07-30 18:04:23,page_view,/signup
EVT001454,SES00417,USER0110,2025-07-30 18:07:23,signup_started,/signup
EVT001455,SES00417,USER0110,2025-07-30 18:14:23,signup_completed,/signup
EVT001456,SES00417,USER0110,2025-07-30 18:07:23,activation_completed,/signup
EVT001457,SES00417,USER0110,2025-07-30 18:08:23,purchase_completed,/signup
EVT001458,SES00418,USER0110,2025-07-31 12:05:13,page_view,/home
EVT001459,SES00418,USER0110,2025-07-31 12:10:13,view_pricing,/home
EVT001460,SES00418,USER0110,2025-07-31 12:09:13,signup_started,/home
EVT001461,SES00418,USER0110,2025-07-31 12:20:13,signup_completed,/home
EVT001462,SES00418,USER0110,2025-07-31 12:25:13,activation_completed,/home
